id;user_id;hotel_id;hotel_name;hotel_stars;city_tax;address;begin_date;end_date;price_per_night;includes_breakfast;room_details;rating;comment
Book0000009932;FPires;HTL1101;Old Town Square Hotel;4;1;1101 Staroměstské náměstí, Prague;2021/04/19;2021/04/21;230;T;Number of Beds: 2 Double Beds;2;The hotel has a modern and stylish design.
Book0000009941;EduaMarques;HTL1101;Old Town Square Hotel;4;1;1101 Staroměstské náměstí, Prague;2021/04/19;2021/04/23;230;T;Number of Beds: 2 Queen Beds;2;
Book0000009965;RRamos;HTL1102;Charles Bridge Suites;5;1;1102 Karlův most, Prague;2021/04/19;2021/04/21;350;true;Room Type: Family Suite;4;Family-friendly accommodations.
Book0000009973;DiniCorreia404;HTL304;Copenhagen Harbor View Inn;4;3;304 Havnegade, Copenhagen;2022/04/20;2022/04/24;320;true;Room Size: 300 sq ft;4;The staff was attentive to our needs.
Book0000009977;SaValente;HTL305;Vesterbro Comfort Suites;4;3;305 Vesterbrogade, Copenhagen;2022/04/20;2022/04/23;290;true;Number of Beds: 1;3;The spa treatments were rejuvenating.
Book0000009985;LoreFernandes352;HTL303;Nørrebro Boutique Hotel;3;3;303 Nørrebrogade, Copenhagen;01/05/2015;2022/04/23;160;false;Number of Beds: 2;1;The room was spacious and clean.
Book0000010009;NaiaAbreu;HTL1603;Warsaw Central Suites;3;4;303 Centrum, Warsaw;2021/07/21;2021/07/24;160;false;Room Size: 500 sq ft;4;Quiet and peaceful ambiance.
Book0000010023;FranLeite-Tavares1049;HTL1602;Old Town Boutique Hotel;4;4;302 Stare Miasto, Warsaw;2021/07/21;2021/07/24;290;true;Amenities: TV;4;The hotel had a welcoming atmosphere.
Book0000010037;AValente;HTL703;Holmenkollen Lodge;5;4;703 Kongeveien, Oslo;2022/01/04;2022/01/07;350;true;Number of Beds: 2;3;Beautiful views from our room.
Book0000010098;MaMacedo;HTL1105;Josefov District Hotel;4;1;1105 Josefov, Prague;2023/02/17;2023/02/19;240;true;Occupancy: 2 Guests;1;Our room had a fantastic view of the river.
Book0000010144;IsCoelho;HTL305;Spanish Steps Plaza Hotel;5.5;3;305 Piazza di Spagna, Rome;2021/07/05;2021/07/08;210;true;View: Mountain View;2;We will definitely return to this hotel.
Book0000010193;CláuOliveira748;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2022/11/11;2022/11/09;200;true;Number of Beds: 1 King Bed;3;
Book0000010194;CamSimões;HTL1002;Plaka Historic Inn;3;2;1002 Adrianou, Athens;2021/04/08;2021/04/10;160;false;Bathroom: Private;3;The fitness center had modern equipment.
Book0000010195;MiSá;HTL1003;;2;2;1003 Omonoia Square, Athens;2021/04/08;2021/04/10;120;false;Amenities: Air Conditioning;2;
Book0000010196;EMoura1195;HTL1004;Syntagma Plaza Hotel;4;2;1004 Syntagma Square, Athens;;2021/04/12;200;true;Occupancy: 4 Guests;1;
Book0000010270;ITeixeira;HTL303;Nørrebro Boutique Hotel;3;3;303 Nørrebrogade, Copenhagen;2021/06/19;2021/06/20;160;false;Bathroom: Shower;2;Spa facilities were top-notch.
Book0000010278;Ana-BGonçalves1116;HTL301;Nyhavn Waterfront Hotel;4;3;301 Nyhavn, Copenhagen;2021/06/19;2021/06/23;280;true;Amenities: TV;1;
Book0000010281;PilMiranda;HTL302;Copenhagen Grand Palace;5;3;302 Kongens Nytorv, Copenhagen;2021/06/23;2021/06/19;380;true;Bathroom: Ensuite;1;The hotel's location was convenient for sightseeing.
Book0000010317;ErikFerreira926;HTL402;Dam Square Suites;4;2;402 Damstraat, Amsterdam;2021/01/22;2021/01/25;220;true;Bathroom: Ensuite;3;
Book0000010323;ToAzevedo;HTL404;Museum Quarter Hotel;4;2;404 Hobbemastraat, Amsterdam;2021/01/22;2021/01/23;180;true;Amenities: Coffee Maker;3;
Book0000010324;BrLourenço1173;HTL402;Dam Square Suites;4;2;402 Damstraat, Amsterdam;2021/01/22;2021/01/26;220;true;Room Type: Family Suite;4;Great hotel, excellent service!
Book0000010325;DiCardoso;HTL401;Canal View Hotel;-5;2;401 Prinsengracht, Amsterdam;2021/01/22;2021/01/26;150;true;Amenities: Air Conditioning;1;
Book0000010331;BriaMaia1500;HTL405;Jordaan Riverside Hotel;3;2;405 Brouwersgracht, Amsterdam;2021/01/22;2021/01/26;170;true;Room Size: 500 sq ft;4;Clean and well-maintained rooms.
Book0000010333;NaiarFigueiredo1533;HTL405;Jordaan Riverside Hotel;3;2;405 Brouwersgracht, Amsterdam;2021/01/26;2021/01/22;170;true;Number of Beds: 1;2;The check-in process was quick and easy.
Book0000010335;SamuLeite;HTL504;Park Güell Suites;4;2;504 Carrer d'Olot, Barcelona;2021/06/08;2021/06/09;200;true;Bathroom: Bathtub;2;
Book0000010358;XNascimento693;HTL501;Sagrada Familia Hotel;4;2;501 Carrer de Mallorca, Barcelona;2021/06/08;2021/06/09;180;TRUE;Bathroom: Ensuite;4;We had a memorable experience at this hotel.
Book0000010367;NAzevedo;HTL504;Park Güell Suites;4;2;504 Carrer d'Olot, Barcelona;2021/06/08;2021/06/10;200;true;Bathroom: Private;1;The pool area was relaxing and clean.
Book0000010368;SandCorreia;HTL501;Sagrada Familia Hotel;4;2;501 Carrer de Mallorca, Barcelona;2021/06/08;2021/06/11;180;T;Room Type: Family Suite;4;
Book0000010371;NunAraújo1539;HTL503;Barceloneta Beachfront Hotel;4;2;503 Passeig de Joan de Borbó, Barcelona;2021/06/08;2021/06/10;220;true;Room Type: Family Suite;3;
Book0000010395;RodrigCosta;HTL304;Copenhagen Harbor View Inn;-23;3;304 Havnegade, Copenhagen;2022/08/17;2022/08/21;320;true;Amenities: Mini Fridge;2;
Book0000010412;FabiaSousa1260;HTL301;Nyhavn Waterfront Hotel;4;3;301 Nyhavn, Copenhagen;2022/08/17;2022/08/21;280;true;Room Type: Family Suite;4;Excellent housekeeping service.
Book0000010419;ViEsteves;HTL304;Copenhagen Harbor View Inn;4;3;304 Havnegade, Copenhagen;2022/08/17;2022/08/19;;true;Room Type: Deluxe;2;The room was spacious and clean.
Book0000010422;JoPacheco;HTL502;Gothic Quarter Inn;3;2;502 Carrer de la Ciutat, Barcelona;2021/03/15;2021/03/19;150;false;Number of Beds: 2 Queen Beds;1;
Book0000010452;MatCruz;HTL504;Park Güell Suites;4;2;504 Carrer d'Olot, Barcelona;2021/03/15;2021/03/19;200;true;Number of Beds: 2 Queen Beds;3;
Book0000010463;NoEsteves826;HTL505;Eixample View Hotel;5;2;505 Carrer d'Enric Granados, Barcelona;2021/03/15;2021/03/17;300;true;Occupancy: 2 Guests;2;
Book0000010468;YOliveira-Anjos;HTL404;Museum Quarter Hotel;4;2;404 Hobbemastraat, Amsterdam;2022/02/17;2022/02/19;180;true;Occupancy: 1 Guest;4;Good room service options.
Book0000010515;FiMiranda;HTL1501;Bavarian Grand Hotel;5;3;201 Hauptstraße, Munich;2022/07/15;2022/07/16;350;true;Amenities: Coffee Maker;1;Close to shopping and dining options.
Book0000010548;BruLopes;HTL1505;Munich Downtown Suites;4;3;205 Zentrumstraße, Munich;2022/07/15;2022/07/16;;true;Room Type: Executive Suite;3;We had a fantastic stay at this hotel.
Book0000010566;SaAnjos-Cruz;HTL305;Spanish Steps Plaza Hotel;4;3;305 Piazza di Spagna, Rome;2022/10/14;2022/10/15;210;true;Bathroom: Shower;4;The staff was attentive to our needs.
Book0000010571;LariMartins1204;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2022/10/14;2022/10/16;160;false;Amenities: TV;1;We enjoyed our stay here.
Book0000010581;ArtPaiva-Gonçalves;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2022/10/14;2022/10/17;160;false;View: Garden View;4;
Book0000010582;YasmiCastro1813;HTL301;Colosseum View Hotel;4;3;301 Via di San Gregorio, Rome;2022/10/14;2022/10/18;200;true;Amenities: Mini Fridge;2;The hotel offered a complimentary shuttle service.
Book0000010589;EvPinho;HTL303;;3;3;303 Piazza di Trevi, Rome;2022/10/14;2022/10/16;160;false;View: Mountain View;2;Highly recommended!
Book0000010593;LarCarneiro;HTL1502;Alpine View Lodge;4;3;202 Bergweg, Munich;2022/02/17;2022/02/21;280;true;Number of Beds: 1;4;
Book0000010598;GRamos1856;;Munich Downtown Suites;4;3;205 Zentrumstraße, Munich;2022/02/17;2022/02/20;290;true;Room Type: Suite;2;
Book0000010638;MicBatista;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2023/04/02;2023/04/03;220;true;Occupancy: 4 Guests;4;Impressive lobby and amenities.
Book0000010640;FabiaReis583;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2023/04/02;2023/04/04;150;false;Bathroom: Ensuite;3;Delicious room service meals.
Book0000010683;RicaBrito;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2021/08/15;2021/08/18;200;true;Number of Beds: 2 Queen Beds;2;
Book0000010685;TLourenço1144;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2021/08/15;2021/08/19;200;true;Room Size: 300 sq ft;3;
Book0000010695;AlexAlves;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2021/08/15;2021/08/19;180;false;Amenities: Air Conditioning;1;Impressive lobby and amenities.
Book0000010717;Diana-ÉriRodrigues1395;HTL805;Brera Art District Hotel;4;2;805 Via Brera, Milan;2022|12|03;2022/12/05;240;true;Room Type: Standard;2;
Book0000010730;SGomes1705;HTL804;Sforza Castle View Hotel;4;2;804 Piazza Castello, Milan;2022/12/03;2022/12/05;210;true;View: City View;2;Great place to stay for business travelers.
Book0000010735;MaCarvalho1128;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2021/01/04;2021/01/05;200;true;Room Size: 700 sq ft;1;
Book0000010737;DeFernandes1382;HTL1205;Sörnäinen Waterfront Inn;3;3;1205 Sörnäisten rantatie, Helsinki;2021/01/04;2021/01/05;160;true;Amenities: Free Wi-Fi;1;
Book0000010739;AMarques-Brito650;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2021/01/04;2021/01/05;180;false;Room Type: Family Suite;4;
Book0000010742;RRamos;HTL1203;Kallio District Suites;2;3;1203 Hämeentie, Helsinki;2021/01/04;2021/01/07;120;false;View: Mountain View;2;
Book0000010799;PetSantos208;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/11/12;2022/11/15;220;true;Room Type: Standard;3;Easy access to tourist attractions.
Book0000010803;MadalenPaiva;HTL902;Bairro Alto Suites;4;2;;2022/11/12;2022/11/16;190;true;Occupancy: 1 Guest;1;The hotel's location was convenient for sightseeing.
Book0000010808;MaMagalhães;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/11/12;2022/11/16;200;true;Number of Beds: 2 Queen Beds;1;The hotel exceeded our expectations.
Book0000010811;JaiOliveira1000;HTL904;;3;2;904 Rua Garrett, Lisbon;2022/11/12;2022/11/15;150;false;View: City View;4;Great place to unwind after a busy day.
Book0000010827;ÉrPires;HTL1305;Place Masséna Plaza Hotel;4;3;1305 Place Masséna, Nice;2021/01/08;2021/01/09;230;-4;Amenities: Air Conditioning;4;The pool area was relaxing and clean.
Book0000010850;RiRamos;HTL1101;Old Town Square Hotel;4;1;1101 Staroměstské náměstí, Prague;2021/03/09;2021/03/13;230;true;Room Type: Family Suite;1;Staff was friendly and accommodating.
Book0000010852;LúAmorim114;HTL1103;Wenceslas Square Inn;3;1;1103 Václavské náměstí, Prague;2021/03/09;2021/03/13;160;false;Room Size: 700 sq ft;3;The in-room amenities were a nice touch.
Book0000010919;HeleMatos;HTL1602;Old Town Boutique Hotel;4;4;302 Stare Miasto, Warsaw;2023/05/07;2023/05/11;290;true;Bathroom: Ensuite;1;
Book0000010933;HMatias1250;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2023/05/07;2023/05/11;380;true;Room Type: Deluxe;3;
Book0000010949;MatCruz;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2022/08/15;2022/08/16;160;false;View: City View;1;Quiet and peaceful ambiance.
Book0000010968;BNeto1180;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2023/08/08;2023/08/09;190;true;Room Type: Standard;1;The fitness center had modern equipment.
Book0000010970;NAzevedo;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2023/08/08;2023/08/10;220;true;Room Type: Standard;3;
Book0000010971;KyaFernandes;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;17/05/2001;2023/08/10;200;true;Room Type: Suite;3;The staff went above and beyond to make us feel welcome.
Book0000010978;MatiCampos;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2023/08/08;2023/08/10;120;true;Room Type: Deluxe;2;
Book0000011006;MRamos242;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2023/08/08;2023/08/11;220;3.2;Number of Beds: 2 Double Beds;2;
Book0000011013;MaTorres;HTL305;Spanish Steps Plaza Hotel;4;3;305 Piazza di Spagna, Rome;2022/01/20;2022/01/21;210;true;Amenities: Mini Fridge;2;
Book0000011030;ASousa572;HTL304;Roman Forum Inn;4;3;304 Via dei Fori Imperiali, Rome;2022/01/20;2022/01/21;220;true;Number of Beds: 2 Double Beds;4;The rooftop bar has amazing cocktails.
Book0000011049;MaJesus1371;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2022/01/20;2022/01/24;160;false;Number of Beds: 1 King Bed;3;The hotel has a modern and stylish design.
Book0000011057;NicRamos1169;HTL303;Trevi Fountain Hotel;3;3;;2022/01/20;2022/01/23;160;false;Occupancy: 1 Guest;3;The staff went above and beyond to make us feel welcome.
Book0000011069;LuíBranco;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2023/05/10;2023/05/13;150;false;Number of Beds: 2 Queen Beds;1;The in-room amenities were a nice touch.
Book0000011070;GTavares444;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2023/05/10;2023/05/11;150;false;Bathroom: Private;1;A cozy and charming hotel.
Book0000011101;MargMoura1155;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2023/05/10;2023/05/14;280;true;Room Size: 500 sq ft;1;We had a memorable experience at this hotel.
Book0000011114;ÂngelMatias;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2023/05/10;2023/05/11;280;true;Occupancy: 4 Guests;2;
Book0000011133;MáBorges;HTL505;Eixample View Hotel;5;2;505 Carrer d'Enric Granados, Barcelona;2021/01/03;2021/01/04;300;true;Amenities: Free Wi-Fi;4;The spa treatments were rejuvenating.
Book0000011164;AmélPereira;HTL505;Eixample View Hotel;5;2;505 Carrer d'Enric Granados, Barcelona;2021/01/05;2021/01/03;300;true;Amenities: Coffee Maker;1;
Book0000011171;SPinho;HTL101;Eiffel Tower View Hotel;4;2;101 Rue de la Tour Eiffel, Paris;2021/04/15;2021/04/16;220;true;View: Mountain View;3;The breakfast buffet was delicious.
Book0000011176;GabriCarvalho1676;HTL103;Montmartre Suites;3;2;103 Rue de Montmartre, Paris;2021/04/15;2021/04/18;150;false;View: Garden View;4;
Book0000011178;TatiaAmorim1160;HTL105;Champs-Élysées Plaza Hotel;5;5.5;105 Avenue des Champs-Élysées, Paris;2021/04/15;2021/04/17;350;true;Room Size: 500 sq ft;4;
Book0000011184;MiMelo809;HTL104;Seine Riverfront Hotel;4;2;104 Quai de la Seine, Paris;2021/04/15;2021/04/16;200;true;View: City View;2;The spa treatments were rejuvenating.
Book0000011200;JaiGonçalves;HTL101;Eiffel Tower View Hotel;4;2;101 Rue de la Tour Eiffel, Paris;2021/04/15;2021/04/16;220;true;Room Type: Deluxe;3;
Book0000011204;RafaeEsteves;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2023/01/14;2023/01/16;190;true;Room Size: 700 sq ft;3;
Book0000011205;BrunMarques-Vaz95;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2023/01/14;2023/01/17;180;true;Bathroom: Bathtub;4;
Book0000011209;InêAntunes;HTL202;Royal Palace Suites;5;-10;202 Plaza de Oriente, Madrid;2023/01/14;2023/01/18;280;true;Occupancy: 2 Guests;4;Conveniently located near public transportation.
Book0000011217;EAndrade;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2023/01/14;2023/01/18;210;true;Number of Beds: 2 Queen Beds;1;A fantastic place for a romantic getaway.
Book0000011218;BáBarbosa;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2023/01/14;2023/01/17;210;true;Number of Beds: 1 King Bed;1;
Book0000011221;JoãCampos193;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2023/01/14;2023/01/17;180;true;Room Type: Family Suite;1;We will definitely return to this hotel.
Book0000011226;RiAlmeida552;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2023/01/14;2023/01/16;150;false;Occupancy: 4 Guests;1;
Book0000011237;BárFreitas;HTL203;;4;2;203 Gran Vía, Madrid;2023/01/14;2023/01/18;210;true;Number of Beds: 2;3;The hotel has a modern and stylish design.
Book0000011247;MatCruz;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2023/01/14;2023/01/16;210;true;Room Size: 500 sq ft;2;Staff was friendly and accommodating.
Book0000011285;NiSilva1136;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;05/03/2020;2023/07/21;150;false;Amenities: Free Wi-Fi;2;A fantastic place for a romantic getaway.
Book0000011304;FiliLourenço;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2023/07/17;2023/07/18;280;true;Occupancy: 1 Guest;4;
Book0000011307;HelenSantos1400;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2023/07/17;2023/07/19;210;true;Number of Beds: 2 Queen Beds;4;The staff was attentive to our needs.
Book0000011318;Emma-Leal552;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2023/07/17;2023/07/20;180;true;Bathroom: Bathtub;2;Comfy beds and pillows.
Book0000011320;LeonHenriques1837;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2023/07/17;2023/07/20;190;true;Room Size: 400 sq ft;1;
Book0000011359;WilliaGomes;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2022/02/10;2022/02/12;200;true;Room Type: Family Suite;1;An enjoyable stay overall.
Book0000011361;SamNunes;HTL1203;Kallio District Suites;2;3;1203 Hämeentie, Helsinki;2022/02/10;2022/02/12;120;false;Room Type: Family Suite;2;
Book0000011378;RafAraújo727;HTL401;Canal View Hotel;3;2;401 Prinsengracht, Amsterdam;2021/03/22;2021/03/24;150;true;Room Size: 500 sq ft;2;
Book0000011384;AlBarros1313;HTL403;Red Light District Inn;2;2;403 Oudezijds Voorburgwal, Amsterdam;2021/03/22;2021/03/23;120;false;Room Size: 500 sq ft;2;Spa facilities were top-notch.
Book0000011402;EmmBarbosa746;;Red Light District Inn;2;2;403 Oudezijds Voorburgwal, Amsterdam;2021/03/22;2021/03/24;120;false;Room Size: 700 sq ft;2;
Book0000011405;BrDomingues466;HTL403;Red Light District Inn;2;2;403 Oudezijds Voorburgwal, Amsterdam;2021/03/22;2021/03/26;120;false;Room Type: Family Suite;3;Clean and well-maintained rooms.
Book0000011407;ConstançPinho950;HTL405;Jordaan Riverside Hotel;3;2;405 Brouwersgracht, Amsterdam;2021/03/22;2021/03/24;170;true;Bathroom: Ensuite;4;Delicious room service meals.
Book0000011443;NoEsteves826;HTL101;Eiffel Tower View Hotel;4;2;101 Rue de la Tour Eiffel, Paris;2022/04/11;2022/04/14;220;true;View: Mountain View;4;
Book0000011447;WilMagalhães;HTL101;Eiffel Tower View Hotel;4.4;2;101 Rue de la Tour Eiffel, Paris;2022/04/11;2022/04/12;220;true;Occupancy: 3 Guests;3;
Book0000011459;PSilva;HTL1404;Spree Riverfront Hotel;4;3;1404 Schiffbauerdamm, Berlin;2023/04/12;2023/04/16;200;true;View: Mountain View;3;Great place to stay for business travelers.
Book0000011489;BrMagalhães1059;HTL1405;Kurfürstendamm Plaza Hotel;4;3;1405 Kurfürstendamm, Berlin;2023/04/12;2023/04/13;230;true;Amenities: Coffee Maker;4;
Book0000011496;BenjamRamos;HTL1502;Alpine View Lodge;4;3;202 Bergweg, Munich;2023/07/16;2023/07/20;280;true;Room Type: Suite;2;The hotel restaurant had a diverse menu.
Book0000011507;HenrLeite265;HTL1505;Munich Downtown Suites;4;3;205 Zentrumstraße, Munich;2023/07/16;2023/07/19;290;TRUE;Occupancy: 3 Guests;1;
Book0000011516;CarlMaia-Torres;HTL1503;Munich Central Inn;3;3;203 Innenstadtstraße, Munich;2023/07/16;2023/07/18;150;false;Number of Beds: 2;4;
Book0000011527;BNeto1180;HTL1502;Alpine View Lodge;4;3;202 Bergweg, Munich;2023/07/16;2023/07/20;280;true;Room Type: Deluxe;1;The room was spacious and clean.
Book0000011565;AfoLourenço-Amorim;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2023/05/04;2023/05/05;160;FALSE;Number of Beds: 1;4;
Book0000011570;AValente;HTL304;Roman Forum Inn;4;3;304 Via dei Fori Imperiali, Rome;2023/05/04;2023/05/06;220;true;Room Type: Deluxe;1;Good room service options.
Book0000011593;BrJesus1585;HTL602;Belvedere Palace Suites;5;4;602 Prinz Eugen-Straße, Vienna;2022/09/18;2022/09/20;280;true;Amenities: Air Conditioning;3;The hotel exceeded our expectations.
Book0000011598;SBarros69;HTL601;Vienna Opera Hotel;4;4;601 Opernring, Vienna;2022/09/18;2022/09/21;190;true;Room Size: 300 sq ft;2;
Book0000011605;CaOliveira;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2022/09/18;2022/09/21;150;false;Room Type: Deluxe;1;
Book0000011609;ManuCardoso;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2022/09/18;2022/09/20;150;false;Number of Beds: 2;2;
Book0000011633;IaraBatista;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2022/09/18;2022/09/19;150;false;Room Size: 400 sq ft;1;
Book0000011644;Eva-MarLopes;HTL605;Schönbrunn Palace Hotel;4;4;605 Schönbrunner Schloßstraße, Vienna;31/10/2012;2022/09/22;210;true;Room Size: 500 sq ft;3;
Book0000011646;FiSimões;HTL602;Belvedere Palace Suites;5;4;602 Prinz Eugen-Straße, Vienna;2022/09/18;2022/09/21;280;-5;Room Type: Executive Suite;4;
Book0000011682;MadaNunes;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2021/07/13;2021/07/17;220;true;View: Garden View;2;
Book0000011692;JRodrigues;;Spree Riverfront Hotel;4;3;1404 Schiffbauerdamm, Berlin;2021/07/13;2021/07/14;200;true;Bathroom: Bathtub;1;
Book0000011702;DaCorreia112;HTL1404;Spree Riverfront Hotel;4;3;1404 Schiffbauerdamm, Berlin;2021/03/12;2021/03/13;200;true;Occupancy: 3 Guests;3;Conveniently located near public transportation.
